cell,epoch,sweep,current,firing_rate,firing_duration,Rs,Rm,Vm,temperature,spike_width,spike_trough
20196603,2,13,206.3587188720703,0.5,0.01124,26.32179535451861,156.6835045814514,-86.94637312085547,28.52142333984375,1.74,9.5
20196603,2,14,222.35581970214844,0.5,0.01076,25.376810740494044,135.4815363883972,-87.59047552408127,28.62626075744629,1.7,9.06
20196603,2,15,238.46044921875,0.5,0.00884,17.0731723583434,153.32497656345365,-87.31715072081963,28.671009063720703,1.7,7.140000000000001
20196603,3,0,-1.4329499006271362,,,32.01338843790139,149.39855039119718,-87.658516259782,28.36286735534668,,
20196603,3,1,14.456801414489746,0.0,,33.95649733569206,141.339898109436,-87.62586355704839,28.503097534179688,,
20196603,3,2,30.514036178588867,0.0,,28.29287267294869,143.04053783416745,-87.72256871949565,28.6425724029541,,
20196603,3,3,46.51456832885742,0.0,,28.12266466460545,157.05949068069455,-87.61456366038438,28.641366958618164,,
20196603,3,4,62.52130126953125,0.0,,26.080128903654177,167.1338081359863,-87.1487281540281,28.520954132080078,,
20196603,3,5,78.53360748291016,0.0,,27.314817449345817,146.1755186319351,-87.83426532315609,28.49142074584961,,
20196603,3,6,94.42554473876953,0.0,,30.63224561917707,145.66561579704282,-87.8038601278954,28.558229446411133,,
20196603,3,7,110.40248107910156,0.0,,25.08323597550324,151.36101841926572,-87.60631910192289,28.616369247436523,,
20196603,3,8,126.48224639892578,0.0,,37.80864562197584,150.53603053092954,-87.94473945887546,28.615842819213867,,
20196603,3,9,142.58355712890625,0.0,,23.693481033181946,146.7591822147369,-88.17130344182829,28.514699935913086,,
20196603,3,10,158.49363708496094,0.0,,9.503592112025423,153.11157703399655,-88.31246005956613,28.538326263427734,,
20196603,3,11,174.45938110351562,0.0,,19.907409327489322,140.92712104320523,-88.64030962235324,28.50563621520996,,
20196603,3,12,190.38352966308594,0.0,,28.31837733580447,139.89722728729245,-88.506866572753,28.42921257019043,,
20196603,3,13,206.34365844726562,0.0,,22.256099681411932,148.61918985843656,-88.16434179181232,28.454940795898438,,
20196603,3,14,222.36349487304688,0.5,0.009959999999999998,18.230579884734897,143.8588500022888,-88.2165040092917,28.491409301757812,1.68,8.28
20196603,3,15,238.48353576660156,0.5,0.00916,20.57707254205456,147.5701034069061,-87.86594814088957,28.489559173583984,1.72,7.44
20943615,2,0,-1.5253790616989136,,,20.98023111401498,267.24243164062494,-89.48363425705975,28.34927749633789,,
20943615,2,1,2.430436134338379,0.0,,21.781844906749363,113.63244056701659,-89.13646345389358,28.341636657714844,,
20943615,2,2,6.33142614364624,0.0,,24.085368148377295,322.45862483978266,-87.23183114385067,28.33131980895996,,
20943615,2,3,10.44963550567627,0.0,,21.01227195286349,278.90145778656,-89.75076261633573,28.31053352355957,,
20943615,2,4,14.355107307434082,0.0,,23.92719252189241,280.66170215606684,-89.45475833190707,28.283113479614258,,
20943615,2,5,18.41513442993164,0.0,,22.76850177265744,288.2074117660522,-89.47223315267446,28.29483413696289,,
20943615,2,6,22.439306259155273,0.0,,23.302471383340215,278.45013141632074,-89.39999631566293,28.308839797973633,,
20943615,2,7,26.39876937866211,0.0,,22.006137550770216,296.49034142494196,-89.72632709410681,28.30970573425293,,
20943615,2,8,30.407190322875977,0.5,0.10219999999999999,25.384384778154498,304.9101829528808,-89.70238649884664,28.311540603637695,2.32,99.88
20943615,2,9,34.41199493408203,0.5,0.10226,20.72504380334056,265.9777104854583,-90.00635305594496,28.30972671508789,2.2800000000000002,99.98
20943615,2,10,38.372440338134766,2.5,1.7770800000000002,21.691095019009374,120.55125087499617,-89.93564432387065,28.306377410888672,2.2600000000000002,43.7
20943615,2,11,42.27875900268555,5.5,1.9438400000000002,23.395184040443574,386.78699731826777,-79.49475073772783,28.310209274291992,2.22,22.5
20943615,2,12,46.36164474487305,7.0,1.91466,24.832507648649866,401.1999666690826,-78.5380022451075,28.325366973876953,2.14,17.68
20943615,2,13,50.47760009765625,7.5,1.93216,25.390013650705004,447.3907649517059,-76.99837195522102,28.3316593170166,2.12,14.02
20943615,2,14,54.37974166870117,9.0,1.93086,20.025626632745627,420.4519391059875,-77.29608411896734,28.3337459564209,2.1,5.82
20943615,2,15,58.44761657714844,9.5,1.8760600000000003,22.61323401541121,408.00184011459345,-76.26736266063232,28.32809066772461,2.06,12.1
20943615,2,16,62.41261291503906,10.5,1.9565000000000003,21.946460540085695,391.70113205909723,-79.31181351584077,28.320707321166992,2.06,5.92
20943615,2,17,66.29251098632812,10.5,1.9050600000000002,21.520765240536086,391.3705945014953,-78.61977477135548,28.32122039794922,2.14,8.32
20943615,2,18,70.1993408203125,11.0,1.9155600000000004,23.6280510172874,391.483187675476,-78.38949021620444,28.31426239013672,2.08,5.8
20943615,2,19,74.39102172851562,11.0,1.8909000000000002,21.934283945663143,403.1608402729034,-77.83420679396558,28.289339065551758,2.08,5.78
20943615,3,0,-1.547089695930481,,,23.60343938295092,454.69617843627924,-77.45633745889006,28.263450622558594,,
20943615,3,1,1.3365223407745361,0.0,,25.762197576428882,479.2747497558593,-75.44526448491797,28.25940704345703,,
20943615,3,2,4.3480706214904785,0.0,,22.11028844223614,639.8820877075194,-73.03426309666872,28.24427604675293,,
20943615,3,3,7.388620853424072,0.0,,21.977802908153844,639.420986175537,-72.23474932508736,28.242210388183594,,
20943615,3,4,10.418585777282715,0.0,,23.69253427847439,496.5315461158752,-77.89190205814639,28.248149871826172,,
20943615,3,5,13.351075172424316,1.0,0.7498400000000001,26.521660827468125,607.9447269439696,-73.4778025023445,28.254249572753906,2.2800000000000002,99.56
20943615,3,6,16.45488929748535,1.0,1.6110600000000002,25.8435607669403,531.6991209983825,-76.8278512954586,28.243423461914062,2.24,39.06
20943615,3,9,25.43339729309082,2.5,1.4020000000000001,25.84175331161904,555.5772781372069,-76.01430064658541,28.20314598083496,2.2600000000000002,27.34
20943615,3,10,28.33378028869629,3.5,1.7115400000000003,23.441360299188396,589.6959304809569,-73.45917484627194,28.21112060546875,2.44,18.22
20943615,3,11,31.35829734802246,4.5,1.9024400000000004,22.495382772646764,611.4643812179564,-72.76575731093257,28.21577262878418,2.54,17.22
20943615,3,12,34.39508819580078,4.5,1.82798,25.76407955475662,555.6373000144957,-75.34979888754977,28.207473754882812,2.46,23.28
20943615,3,13,37.38147735595703,4.5,1.8602200000000002,29.5173990057923,542.1237349510192,-75.90845559013646,28.206933975219727,2.52,19.7
20943615,3,14,40.32524490356445,4.5,1.7720600000000002,25.865735330024,567.6165223121642,-77.13047011451738,28.196123123168945,2.24,19.400000000000002
20943615,3,15,43.40090560913086,5.5,1.90472,21.419070769744284,567.6778554916381,-74.80331922017932,28.190196990966797,2.54,44.800000000000004
20943615,3,16,46.36332321166992,6.0,1.9244600000000003,27.063073063547705,524.5778560638427,-77.39444666092808,28.18080711364746,2.22,15.36
20943615,3,17,49.40756607055664,6.5,1.9091400000000003,25.840720502817632,496.5225160121917,-77.9349155091516,28.188819885253906,2.12,19.28
20943615,3,18,52.437705993652344,6.5,1.8549200000000001,24.14213100624229,543.8535213470458,-77.70301494413704,28.184560775756836,2.18,38.6
20a63a74,2,0,-1.5995633602142334,,,16.92073331942962,292.6508784294128,-74.4830076846547,28.3279972076416,1.68,99.22
20a63a74,2,1,0.34350913763046265,0.0,,20.78875703623187,225.35657882690427,-76.57625244329347,28.344663619995117,1.68,99.72
20a63a74,2,2,2.3845739364624023,0.0,,25.543439554230957,203.3552974462509,-77.40400581508231,28.339710235595703,1.68,99.86
20a63a74,2,3,4.306017875671387,0.5,0.10106,24.329649364878225,199.55813884735105,-77.01224027015742,28.314350128173828,1.68,99.38
20a63a74,2,4,6.290045261383057,0.0,,19.841979955712677,211.5746736526489,-76.71242281127121,28.286434173583984,1.7,5.74
20a63a74,2,5,8.351624488830566,0.5,0.0067,17.93329808184058,215.90998768806455,-76.48084082280035,28.296525955200195,1.7,5.0
20a63a74,2,6,10.39102554321289,0.5,0.10054,25.535865516570503,195.20574808120725,-77.14052945839482,28.290569305419922,1.7,98.84
20a63a74,2,7,12.3304443359375,2.0,1.6453000000000002,21.450619352876092,242.34685301780698,-74.91433781803411,28.272146224975586,1.7,99.64
20a63a74,2,8,14.299429893493652,4.5,1.863,20.608621887191443,198.40571284294126,-75.48695523309355,28.286609649658203,1.74,98.74000000000001
20a63a74,2,9,16.415679931640625,4.5,1.8045000000000002,18.865032483227807,194.79055702686307,-74.13553379636531,28.29749298095703,1.78,99.06
20a63a74,2,10,18.365331649780273,5.0,1.73298,21.234759294346237,230.84113001823422,-73.07944540980456,28.30295753479004,1.76,99.78
20a63a74,2,11,20.43993377685547,4.5,1.92088,19.31270886613053,265.78819751739496,-71.51618490123016,28.31109046936035,1.8,25.1
20a63a74,2,12,22.370466232299805,5.5,1.9168200000000002,20.352095852988615,252.74065136909482,-73.00941450195886,28.295534133911133,1.78,96.42
20a63a74,2,13,24.393817901611328,6.0,1.8346800000000003,25.21324595476234,252.21866369247434,-73.3414680603848,28.286516189575195,1.82,26.66
20a63a74,2,14,26.348072052001953,5.5,1.75232,20.985727347610357,191.21858477592465,-74.90323400346104,28.28949737548828,1.82,23.02
20a63a74,2,15,28.289785385131836,6.5,1.8563200000000002,22.852762926836938,206.7168205976486,-74.8494420784575,28.281946182250977,1.84,19.5
20a63a74,4,0,-1.5871678590774536,,,16.975910645552684,281.29890561103815,-71.65849708141923,27.96305274963379,1.76,93.54
20a63a74,4,1,0.32807421684265137,0.5,0.09772,26.087905850302626,268.9115405082702,-72.59444970306774,27.96969985961914,1.78,95.94
20a63a74,4,2,2.366074800491333,0.0,,20.61558177477642,264.9627029895782,-71.99025479625945,27.966333389282227,1.78,99.06
20a63a74,4,3,4.31294059753418,0.5,0.00746,20.036477785334785,277.3826420307159,-71.86630946755015,27.945701599121094,1.8,5.66
20a63a74,4,4,6.283531665802002,1.0,0.90494,18.817336828443466,262.4958157539367,-72.68998715109305,27.962493896484375,1.78,5.16
20a63a74,4,5,8.333822250366211,0.5,0.029860000000000005,20.922330270438657,251.51777267456052,-73.0994663212129,27.96586036682129,1.8,28.060000000000002
20a63a74,4,6,10.367757797241211,0.5,0.10172000000000002,17.633997474454052,298.7596988677978,-71.15205452840746,27.999242782592773,1.76,99.96000000000001
20a63a74,4,7,12.3184175491333,0.5,0.07762000000000001,22.000683778794283,215.37923812866208,-74.37375556165853,28.027856826782227,1.84,75.78
20a63a74,4,8,14.300241470336914,1.0,0.5053000000000001,17.59259428940917,202.0669877529144,-75.34266062837582,28.082416534423828,1.8,45.14
20a63a74,4,9,16.402095794677734,1.5,0.5263000000000001,20.061901388329893,266.91812276840204,-72.24752335067,28.133249282836914,1.78,98.94
20a63a74,4,10,18.35610580444336,0.5,0.10158,7.574828766699034,226.98648273944852,-74.29733869677759,28.156383514404297,1.78,99.8
20a63a74,4,11,20.44072151184082,0.5,0.01368,26.61222556249787,235.25571823120114,-74.32683264367546,28.211042404174805,1.76,11.92
20a63a74,4,12,22.382909774780273,0.5,0.1006,19.339056356879087,186.4366382360458,-75.98099289020004,28.269474029541016,1.8,98.8
20a63a74,4,13,24.411283493041992,1.0,0.20880000000000004,28.24074346457788,237.11171746253964,-74.69107678602234,28.298423767089844,1.78,34.56
20a63a74,4,14,26.32908058166504,1.0,0.23576000000000003,24.311717016903707,180.80005049705503,-76.03535630223695,28.339183807373047,1.76,34.62
20a63a74,4,15,28.279430389404297,1.0,0.14694000000000002,19.018406731058928,179.34891581535337,-75.62387204198092,28.3911075592041,1.8,32.160000000000004
21bb5fd6,2,0,-1.5398881435394287,,,25.15244142077376,292.5854325294494,-80.93857342039104,28.110689163208008,,
21bb5fd6,2,1,6.325551509857178,0.0,,24.779408579198023,333.2922160625457,-81.40140876412892,28.043663024902344,,
21bb5fd6,2,2,14.345293998718262,0.0,,24.61844284083247,314.5611882209777,-81.67483620757861,27.991796493530273,,
21bb5fd6,2,3,22.4201602935791,0.0,,19.25875539359003,307.78986215591425,-81.10909040268857,27.940319061279297,,
21bb5fd6,2,4,30.41237449645996,0.0,,18.345056369024682,320.22798061370844,-80.4970017627462,27.86371421813965,,
21bb5fd6,2,5,38.38105010986328,0.0,,23.180890850606424,343.7781631946563,-80.12019886848158,27.824392318725586,,
21bb5fd6,2,6,46.360286712646484,0.0,,26.247001732621644,344.5249497890472,-80.54144258588299,27.8096923828125,,
21bb5fd6,2,7,54.38963317871094,1.0,0.8961200000000002,26.192603348190584,339.1593396663665,-81.2348858403686,27.8040828704834,3.0,90.66
21bb5fd6,2,8,62.38512420654297,4.0,1.65584,20.707243779853314,350.4140377044677,-80.33558524445593,27.798084259033203,3.2600000000000002,61.32
21bb5fd6,2,9,70.179443359375,6.0,1.8824800000000004,25.46012513996598,345.27146816253656,-80.45243790465204,27.780780792236328,4.36,18.080000000000002
21bb5fd6,2,10,78.39826202392578,7.5,1.7902400000000003,23.374360056095874,334.17525887489313,-80.28452963183983,27.753957748413086,4.16,18.28
21bb5fd6,2,11,86.34822082519531,9.0,1.9289200000000004,25.83610740604151,356.7982912063598,-80.23897540463106,27.764921188354492,4.66,17.080000000000002
21bb5fd6,2,12,94.28571319580078,9.5,1.8542600000000002,28.022201929354285,304.2613267898559,-81.98078036474499,27.803524017333984,2.36,7.28
21bb5fd6,2,14,110.26280975341797,11.5,1.8324000000000003,28.05442906571312,428.35396528244013,-77.60720799110177,27.89569854736328,4.48,12.64
21bb5fd6,2,15,118.37068939208984,13.0,1.9149200000000002,23.475611992722175,370.1700568199157,-80.39858222360103,27.920366287231445,2.38,7.140000000000001
21bb5fd6,2,16,126.34224700927734,13.5,1.9272600000000002,28.169736861511137,352.9226183891296,-80.94275154592512,27.932567596435547,2.38,7.5600000000000005
21bb5fd6,2,17,134.34559631347656,14.5,1.94758,22.233516132616014,321.75719738006586,-82.54792319798491,27.979957580566406,2.36,6.8
21bb5fd6,2,18,142.4706573486328,15.5,1.9591200000000002,26.005455807139434,330.22460341453547,-81.76516725641501,28.023706436157227,2.2600000000000002,7.3
21bb5fd6,2,19,150.3511199951172,16.0,1.8940800000000002,20.70552345720125,343.72332692146296,-82.15398548467562,28.0415096282959,2.32,6.42
21bb5fd6,3,0,-1.5534634590148926,,,29.25293588711673,343.49030256271357,-77.51465508880696,28.2054500579834,,
21bb5fd6,3,1,3.380765438079834,0.0,,24.76804752270735,370.3891038894653,-76.97319290515797,28.266502380371094,,
21bb5fd6,3,2,8.386246681213379,0.0,,27.208058756265533,374.95011091232294,-77.94557180162306,28.323200225830078,,
21bb5fd6,3,3,13.376160621643066,0.0,,25.455437549679264,393.657773733139,-76.87613424933292,28.36989402770996,,
21bb5fd6,3,4,18.416963577270508,0.0,,23.557802476969368,362.5758588314056,-78.95558010566073,28.418943405151367,,
21bb5fd6,3,5,23.48573875427246,0.0,,25.84356075223746,366.2713766098022,-77.44825574419524,28.422765731811523,,
21bb5fd6,3,6,28.3300838470459,0.0,,24.847563357649044,407.05844759941095,-76.94180239129628,28.41385269165039,,
21bb5fd6,3,7,33.37863540649414,0.0,,25.462965404178853,408.9640080928802,-76.83213151059626,28.426116943359375,,
21bb5fd6,3,8,38.361595153808594,0.0,,25.534006629823203,384.85938310623163,-78.06439544043056,28.464473724365234,,
21bb5fd6,3,9,43.39475631713867,0.0,,28.285391001609966,394.42318677902216,-77.64376178853355,28.465940475463867,,
21bb5fd6,3,10,48.42351150512695,1.5,1.4121000000000001,26.459863370313965,376.3152062892913,-78.72244872238983,28.445423126220703,2.84,91.08
21bb5fd6,3,11,53.397525787353516,3.0,1.7618,26.682471403171014,385.74382662773127,-79.2281033051916,28.446063995361328,3.1,82.04
21bb5fd6,3,12,58.442325592041016,4.0,1.85676,27.231503035080838,376.49047374725336,-79.11258060139764,28.481693267822266,3.22,45.0
21bb5fd6,3,13,63.3565673828125,5.0,1.7996000000000003,22.86484694510448,378.27071547508234,-78.7215467491764,28.51119613647461,3.2800000000000002,21.080000000000002
21bb5fd6,3,14,68.23482513427734,6.5,1.91608,27.061202645713024,307.61277675628656,-81.16736457885257,28.53683090209961,3.64,18.38
21bb5fd6,3,15,73.36741638183594,6.5,1.86528,23.02193935687148,376.4620423316955,-78.87652145754758,28.521913528442383,3.64,20.72
21bb5fd6,3,16,78.39740753173828,7.5,1.8333800000000005,26.1409571587263,374.8388290405273,-79.76362647501287,28.54701042175293,4.12,17.14
21bb5fd6,3,17,83.28531646728516,8.0,1.8453600000000003,25.300244090722988,385.66610217094416,-78.76487949022957,28.561479568481445,4.0200000000000005,19.080000000000002
21bb5fd6,3,18,88.40632629394531,9.0,1.9550600000000005,28.52761009658839,421.1010336875915,-79.45092996194082,28.562429428100586,4.12,16.3
21bb5fd6,3,19,93.32978057861328,8.5,1.8281600000000002,30.246916497580674,344.3465828895568,-80.55051132909558,28.577556610107422,3.96,19.080000000000002
21bb5fd6,4,0,-1.5592966079711914,,,31.515154499541143,407.8541994094848,-77.61135216763488,27.920644760131836,,
21bb5fd6,4,1,3.3914732933044434,0.0,,27.743905082308025,407.64576196670527,-77.9001775345596,27.920795440673828,,
21bb5fd6,4,2,8.385066986083984,0.0,,-5.8641981111725645,363.3202910423278,-78.88183206365709,27.915111541748047,,
21bb5fd6,4,3,13.37011432647705,0.0,,27.99670773659387,362.6555502414703,-78.11254602500422,27.93802261352539,,
21bb5fd6,4,4,18.424850463867188,0.0,,30.140294689298006,395.9136605262756,-77.61194027180031,27.953588485717773,,
21bb5fd6,4,5,23.479576110839844,0.0,,28.45959868142555,358.1234216690063,-77.40692319398013,27.967330932617188,,
21bb5fd6,4,6,28.328418731689453,0.0,,30.92763305834863,415.17829895019526,-76.05538662880463,27.991413116455078,,
21bb5fd6,4,7,33.38437271118164,0.0,,29.942838254739378,404.9758911132812,-75.80657986588358,28.001493453979492,,
21bb5fd6,4,8,38.36726379394531,0.0,,34.2648742077098,428.90396714210505,-75.38276600525197,28.012237548828125,,
21bb5fd6,4,9,43.40338897705078,0.0,,29.660496661628986,394.87543702125544,-76.73287214366691,28.039867401123047,,
21bb5fd6,4,10,48.42301940917969,1.0,0.62954,25.955495399713794,396.0942924022674,-76.55318103416892,28.06450653076172,3.3000000000000003,24.2
21bb5fd6,4,11,53.400535583496094,1.5,1.7649800000000002,31.596284269603103,377.34186649322504,-78.2490918496501,28.08365249633789,3.22,63.4
21bb5fd6,4,12,58.444236755371094,2.5,1.6997200000000001,25.613499387797102,349.1188287734985,-79.12713010472062,28.136550903320312,3.18,25.060000000000002
21bb5fd6,4,13,63.35368347167969,3.0,1.50008,26.618952798463912,381.0595273971557,-78.36420753603966,28.16214942932129,4.5200000000000005,19.1
21bb5fd6,4,14,68.23963928222656,4.0,1.6427000000000003,29.18631030731096,341.58611297607416,-79.68841110915548,28.14264678955078,3.52,20.84
21bb5fd6,4,15,73.36305236816406,5.0,1.9108200000000004,31.018110856059444,356.5337657928466,-80.03598790498512,28.17414665222168,4.3,16.16
21bb5fd6,4,16,78.40076446533203,5.5,1.8456600000000003,30.37488999466796,351.8939018249511,-80.21125120001182,28.23351287841797,3.98,18.38
21bb5fd6,4,17,83.27998352050781,6.0,1.8019000000000003,27.211771266792123,347.2266495227813,-80.1681247313855,28.276639938354492,4.44,15.22
21bb5fd6,4,18,88.38813781738281,6.5,1.7775000000000003,26.836980097780618,332.9328298568725,-79.92922475767188,28.320392608642578,3.9,23.66
21bb5fd6,4,19,93.32852935791016,7.0,1.8172200000000003,27.135157818792607,366.2931323051452,-79.41175895078099,28.37322998046875,4.18,16.88
21bb5fd6,5,0,-1.544213891029358,,,28.195763979834854,370.3999519348144,-76.87687441764541,28.560565948486328,,
21bb5fd6,5,1,3.387131452560425,0.0,,25.983842075225823,380.45099377632135,-76.99964999499177,28.559627532958984,,
21bb5fd6,5,2,8.384517669677734,0.0,,30.159259074003185,355.0026416778564,-76.8044840232478,28.5465030670166,,
21bb5fd6,5,3,13.3729248046875,0.0,,33.024694543276865,423.2312440872192,-77.17507634592586,28.51475715637207,,
21bb5fd6,5,4,18.412256240844727,0.0,,31.515154499541143,373.84617328643793,-78.57532644751164,28.46137046813965,,
21bb5fd6,5,5,23.495182037353516,0.0,,34.2445416530075,403.2319784164428,-77.70690065662073,28.41927719116211,,
21bb5fd6,5,6,28.35343360900879,0.0,,31.916218056429834,413.07577490806574,-76.69170328179005,28.37985610961914,,
21bb5fd6,5,8,38.3790168762207,0.0,,29.39113637000861,396.22908830642695,-78.05689769670704,28.33643913269043,,
21bb5fd6,5,9,43.41289520263672,0.0,,28.906369664273168,373.63079190254206,-78.75042898178125,28.31795310974121,,
21bb5fd6,5,10,48.422454833984375,0.5,0.10112,32.41340276820746,366.247147321701,-78.67988579376359,28.298383712768555,3.18,97.94
21bb5fd6,5,11,53.43259048461914,0.5,0.08964000000000001,33.229816889539684,353.19420695304865,-79.3451658538224,28.257423400878906,3.04,86.60000000000001
21bb5fd6,5,12,58.45415115356445,2.0,1.6308000000000002,30.935656664880277,382.98472762107843,-78.03628083270732,28.19321060180664,3.56,80.64
21bb5fd6,5,13,63.371116638183594,3.0,1.7162800000000002,34.96932850549544,392.42213964462275,-78.10629996457823,28.070829391479492,3.7600000000000002,23.06
21bb5fd6,5,14,68.23995208740234,3.5,1.60582,35.80955266779147,381.54000043869013,-78.04328711840293,27.997089385986328,4.5,19.1
21bb5fd6,5,15,73.36753845214844,3.5,1.50414,31.036775373396736,383.89122486114496,-78.761629517249,27.947956085205078,4.0600000000000005,29.0
21bb5fd6,5,16,78.40868377685547,4.5,1.90346,28.587463452685512,382.767379283905,-79.002091411136,27.905508041381836,3.96,16.92
21bb5fd6,5,17,83.29142761230469,5.5,1.89222,29.411266275742477,355.7120561599731,-79.39679118830679,27.896718978881836,4.0600000000000005,16.6
21bb5fd6,5,18,88.40689849853516,5.0,1.6968800000000002,32.055217796704156,370.3730702400207,-79.04950021423409,27.89414405822754,4.08,16.7
21bb5fd6,5,19,93.32550048828125,5.5,1.89098,29.63322528312699,441.48564338684076,-76.57023413056211,27.858015060424805,4.94,15.76
21bb5fd6,6,0,-1.56569504737854,,,35.00019038515502,383.57716798782343,-76.84497838486388,28.077316284179688,,
21bb5fd6,6,1,3.380913496017456,0.0,,26.150395316696397,389.82033729553217,-77.23696010175587,28.139413833618164,,
21bb5fd6,6,2,8.384354591369629,0.0,,30.895558841491038,346.1204767227172,-77.86114896481958,28.19757652282715,,
21bb5fd6,6,3,13.370450973510742,0.0,,26.981709887739125,355.6461334228515,-78.28185885864764,28.21048927307129,,
21bb5fd6,6,4,18.41689682006836,0.0,,29.740668311889184,349.9410152435302,-78.1410037355293,28.267454147338867,,
21bb5fd6,6,5,23.510059356689453,0.0,,27.530866829517993,345.89177370071405,-77.74793821553028,28.34440040588379,,
21bb5fd6,6,6,28.357585906982422,0.0,,31.234381554010874,368.40602755546564,-77.0576800993357,28.385786056518555,,
21bb5fd6,6,8,38.37749099731445,0.0,,36.08783825373297,352.16844081878656,-78.71641470956601,28.399293899536133,,
21bb5fd6,6,9,43.41990661621094,0.0,,26.981709887739125,359.9001765251159,-78.25139858053174,28.41330337524414,,
21bb5fd6,6,10,48.44204330444336,0.0,,30.527058528401973,325.4886865615844,-79.28304742947327,28.44139289855957,,
21bb5fd6,6,12,58.43598175048828,0.5,0.08854,31.845985035920243,344.29490566253656,-78.48008606326097,28.48311996459961,3.1,85.44
21bb5fd6,6,13,63.37691116333008,0.5,0.0849,28.963417393618272,339.0341699123382,-78.65770548588026,28.528343200683594,2.9,82.0
21bb5fd6,6,14,68.24446868896484,1.5,1.7289400000000001,30.510391360957673,303.5805225372314,-78.6727369999461,28.542146682739258,3.3000000000000003,48.84
21bb5fd6,6,15,73.3589859008789,2.0,0.9068,31.018521510274063,311.00660562515253,-79.42907922586622,28.542417526245117,3.44,34.300000000000004
21bb5fd6,6,16,78.42594146728516,3.5,1.5410400000000002,31.418482266256323,272.8122472763061,-78.90757830436725,28.52750587463379,3.64,16.78
21bb5fd6,6,17,83.30021667480469,4.0,1.7382600000000001,31.436317376189734,349.966675043106,-78.0419729422787,28.52340316772461,3.58,16.78
21bb5fd6,6,18,88.41262817382812,4.5,1.8168200000000003,33.95717336143354,323.6765265464782,-79.85281434839865,28.522876739501953,3.62,17.14
21bb5fd6,6,19,93.32909393310547,4.5,1.6048000000000002,31.482684132667025,324.3888914585113,-79.30105442937669,28.490205764770508,4.2,17.34
21bb5fd6,7,0,-1.5435256958007812,,,31.339783033389615,382.29006528854364,-77.35025367241035,28.28241729736328,,
21bb5fd6,7,1,4.366323947906494,0.0,,30.017664134128886,364.9770617485046,-77.82432884359018,28.239896774291992,,
21bb5fd6,7,2,10.420306205749512,0.0,,32.514785053679184,341.86375141143793,-78.43121606333693,28.213886260986328,,
21bb5fd6,7,3,16.453243255615234,0.0,,28.658539315790705,326.1234760284423,-78.70449498568982,28.21695327758789,,
21bb5fd6,7,4,22.42239761352539,0.0,,33.3841495221179,364.16959762573237,-77.71343732681134,28.21795082092285,,
21bb5fd6,7,5,28.318368911743164,0.0,,31.496898116890094,266.50443673133844,-79.02355552508241,28.241079330444336,,
21bb5fd6,7,6,34.392547607421875,0.0,,32.91960477073808,337.9992842674255,-78.69173265987214,28.249813079833984,,
21bb5fd6,7,7,40.31269454956055,0.0,,26.745232633447113,345.11893987655634,-78.64755001591662,28.29973030090332,,
21bb5fd6,7,8,46.3564338684082,0.0,,29.47531148488729,334.5897793769836,-78.5101356920127,28.328332901000977,,
21bb5fd6,7,9,52.41645050048828,0.0,,32.05746793693785,350.51855444908136,-78.50287364939523,28.345787048339844,,
21bb5fd6,7,10,58.45532989501953,0.5,0.09116,32.39899299386819,406.59657120704645,-75.16867546547746,28.354419708251953,3.18,87.98
21bb5fd6,7,11,64.36540222167969,1.0,1.88974,36.19809548714965,325.17734169960016,-78.71627309792288,28.33269691467285,3.14,97.84
21bb5fd6,7,12,70.18559265136719,1.5,1.56882,34.27310235207348,366.6969537734985,-77.61974401278881,28.363367080688477,3.2,20.82
21bb5fd6,7,13,76.35326385498047,2.5,1.8089000000000004,28.659083498449196,323.77576828002924,-77.6873926243681,28.4175968170166,3.62,20.14
21bb5fd6,7,14,82.30794525146484,3.0,1.70184,30.88807717015231,329.16861772537226,-78.257697412526,28.44150733947754,3.58,30.78
21bb5fd6,7,15,88.4035415649414,3.5,1.7081,28.444376502945126,303.5337328910827,-79.32758418416284,28.483903884887695,3.84,19.94
21bb5fd6,7,16,94.29167938232422,4.0,1.88076,32.21168631613291,304.1229844093322,-79.6237238858031,28.515409469604492,4.18,15.76
21bb5fd6,7,17,100.39642333984375,4.0,1.8871400000000003,32.912977487785184,358.54661464691156,-79.66101305741435,28.513626098632812,4.24,16.14
21bb5fd6,7,18,106.34899139404297,6.0,1.93044,31.234853784184562,337.12261915206903,-79.77639329802244,28.46349334716797,4.0,17.88
21bb5fd6,7,19,112.22477722167969,4.5,1.72926,30.475084352515722,226.45750641822812,-81.02273975164762,28.41267967224121,3.7800000000000002,14.96
21f82c25,3,0,-1.5822687149047852,,,23.919755393494924,418.3577895164489,-85.54546848753145,29.439029693603516,,
21f82c25,3,1,1.3094866275787354,0.0,,25.771521326023993,399.0160524845123,-85.73498840244912,29.411083221435547,,
21f82c25,3,2,4.316102981567383,0.0,,24.39589213178239,414.421260356903,-84.92437100255525,29.374425888061523,,
21f82c25,3,3,7.376028537750244,0.0,,23.944043925826147,408.17987918853754,-84.72481651305995,29.350566864013672,,
21f82c25,3,4,10.403265953063965,0.0,,17.68109188455042,423.39259386062616,-85.32836868751797,29.329259872436523,,
21f82c25,3,5,13.324128150939941,0.0,,24.155445630395583,405.55214881896967,-85.39296167329184,29.30217742919922,,
21f82c25,3,6,16.40313720703125,0.0,,28.79476545768441,435.57104468345636,-85.07987740547671,29.262113571166992,,
